Crop,Crop_Year,Season,State/UT,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sesamum,2016,Whole Year,Madhya Pradesh,202534.5,166420.0,1048.4,26583568.25,52935.74,0.497307692
Small Millets,2016,Monsoon,Madhya Pradesh,132000.0,131620.0,1048.4,20229000.0,46200.0,1.1425
Soyabean,2016,Monsoon,Madhya Pradesh,202534.5,339962.5,1048.4,26583568.25,52935.74,1.172222222
Sugarcane,2016,Whole Year,Madhya Pradesh,91930.0,339962.5,1048.4,14088272.5,32175.5,5.42072281
Sunflower,2016,Winter,Madhya Pradesh,1520.0,1520.0,1048.4,232940.0,532.0,1.0
Sweet Potato,2016,Whole Year,Madhya Pradesh,4432.2,63449.0,1048.4,679234.65,1551.27,5.42072281
Turmeric,2016,Whole Year,Madhya Pradesh,12876.75,229581.0,1048.4,1973361.938,4506.8625,5.42072281
Urad,2016,Monsoon,Madhya Pradesh,202534.5,339962.5,1048.4,26583568.25,52935.74,0.914318182
Wheat,2016,Winter,Madhya Pradesh,202534.5,339962.5,1048.4,26583568.25,52935.74,3.294509804
Arhar/Tur,2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,1.184411765
Bajra,2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,0.649090909
Castor Seed,2016,Monsoon,Maharashtra,7049.0,2074.0,1151.1,1080259.25,2467.15,0.379473684
Cotton (Lint),2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,2.6268
Gram,2016,Winter,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,0.9825
Groundnut,2016,Monsoon,Maharashtra,202534.5,286827.0,1151.1,26583568.25,52935.74,0.95625
Groundnut,2016,Summer,Maharashtra,120010.0,133475.0,1151.1,18391532.5,42003.5,1.325
Jowar,2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,0.926153846
Jowar,2016,Winter,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,0.906153846
Linseed,2016,Winter,Maharashtra,14203.0,3354.0,1151.1,2176609.75,4971.05,0.339333333
Maize,2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,2.413448276
Maize,2016,Winter,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,2.637857143
Maize,2016,Summer,Maharashtra,50200.0,107630.0,1151.1,7693150.0,17570.0,1.8748
Moong (Green Gram),2016,Monsoon,Maharashtra,202534.5,260048.0,1151.1,26583568.25,52935.74,0.5925
Niger Seed,2016,Monsoon,Maharashtra,14052.0,2320.0,1151.1,2153469.0,4918.2,0.175263158
Ragi,2016,Monsoon,Maharashtra,92825.0,111073.0,1151.1,14225431.25,32488.75,1.089285714
Rapeseed & Mustard,2016,Winter,Maharashtra,9233.0,3317.0,1151.1,1414957.25,3231.55,0.369615385
Rice,2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,1.664444444
Rice,2016,Summer,Maharashtra,69640.0,161900.0,1151.1,10672330.0,24374.0,2.369166667
Safflower,2016,Winter,Maharashtra,75670.0,52430.0,1151.1,11596427.5,26484.5,0.672222222
Sesamum,2016,Monsoon,Maharashtra,29178.0,6786.0,1151.1,4471528.5,10212.3,0.2625
Sesamum,2016,Winter,Maharashtra,2332.0,55588.0,1151.1,357379.0,816.2,5.42072281
Sesamum,2016,Summer,Maharashtra,1984.0,409.0,1151.1,304048.0,694.4,0.188888889
Soyabean,2016,Monsoon,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,1.27
Sugarcane,2016,Whole Year,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,5.42072281
Sunflower,2016,Monsoon,Maharashtra,21076.0,5877.0,1151.1,3229897.0,7376.6,0.295
Sunflower,2016,Winter,Maharashtra,37238.0,28440.0,1151.1,5706723.5,13033.3,0.789130435
Sunflower,2016,Summer,Maharashtra,680.0,869.0,1151.1,104210.0,238.0,0.804
Tobacco,2016,Whole Year,Maharashtra,800.0,1100.0,1151.1,122600.0,280.0,1.38
Urad,2016,Monsoon,Maharashtra,202534.5,183121.0,1151.1,26583568.25,52935.74,0.577878788
Wheat,2016,Winter,Maharashtra,202534.5,339962.5,1151.1,26583568.25,52935.74,1.73483871
Arhar/Tur,2016,Monsoon,Manipur,533.0,603.0,2039.8,81682.25,186.55,1.128888889
Banana,2016,Whole Year,Manipur,8194.0,109822.0,2039.8,1255730.5,2867.9,5.42072281
Cashewnut,2016,Whole Year,Manipur,31.0,19.0,2039.8,4750.75,10.85,0.585
Cowpea (Lobia),2016,Monsoon,Manipur,962.0,1090.0,2039.8,147426.5,336.7,1.15
Dry Chillies,2016,Whole Year,Manipur,359.0,2560.0,2039.8,55016.75,125.65,5.42072281
Ginger,2016,Monsoon,Manipur,5620.0,52433.0,2039.8,861265.0,1967.0,5.42072281
Gram,2016,Winter,Manipur,791.0,738.0,2039.8,121220.75,276.85,0.93
Groundnut,2016,Monsoon,Manipur,3380.0,2986.0,2039.8,517985.0,1183.0,0.885555556
Maize,2016,Monsoon,Manipur,19740.0,41800.0,2039.8,3025155.0,6909.0,2.102222222
Maize,2016,Winter,Manipur,7060.0,17000.0,2039.8,1081945.0,2471.0,2.412222222
Masoor,2016,Winter,Manipur,699.0,659.0,2039.8,107121.75,244.65,0.94
Moong (Green Gram),2016,Monsoon,Manipur,451.0,496.0,2039.8,69115.75,157.85,1.094444444
Peas & Beans (Pulses),2016,Winter,Manipur,18320.0,17031.0,2039.8,2807540.0,6412.0,0.925555556
Potato,2016,Whole Year,Manipur,15250.0,126860.0,2039.8,2337062.5,5337.5,5.42072281
Rapeseed & Mustard,2016,Winter,Manipur,29130.0,24900.0,2039.8,4464172.5,10195.5,0.853333333
Rice,2016,Monsoon,Manipur,202534.5,339962.5,2039.8,26583568.25,52935.74,2.313333333
Soyabean,2016,Monsoon,Manipur,5100.0,4326.0,2039.8,781575.0,1785.0,0.845555556
Sugarcane,2016,Whole Year,Manipur,6000.0,339962.5,2039.8,919500.0,2100.0,5.42072281
Turmeric,2016,Whole Year,Manipur,2591.0,29892.0,2039.8,397070.75,906.85,5.42072281
Urad,2016,Monsoon,Manipur,1443.0,1644.0,2039.8,221139.75,505.05,1.144444444
Wheat,2016,Winter,Manipur,2250.0,5620.0,2039.8,344812.5,787.5,2.503333333
Arhar/Tur,2016,Monsoon,Mizoram,272.0,266.0,2626.8,41684.0,95.2,1.191428571
Arhar/Tur,2016,Winter,Mizoram,46.0,41.0,2626.8,7049.5,16.1,0.89
Cotton (Lint),2016,Monsoon,Mizoram,71.0,24.0,2626.8,10880.75,24.85,0.426666667
Cowpea (Lobia),2016,Monsoon,Mizoram,1096.0,1233.0,2626.8,167962.0,383.6,1.1375
Cowpea (Lobia),2016,Winter,Mizoram,115.0,126.0,2626.8,17623.75,40.25,1.1525
Maize,2016,Monsoon,Mizoram,5481.0,8443.0,2626.8,839963.25,1918.35,1.665
Maize,2016,Winter,Mizoram,298.0,468.0,2626.8,45668.5,104.3,1.73
Onion,2016,Winter,Mizoram,35.0,127.0,2626.8,5363.75,12.25,3.63
Potato,2016,Monsoon,Mizoram,106.0,437.0,2626.8,16244.5,37.1,3.75
Potato,2016,Winter,Mizoram,43.0,250.0,2626.8,6589.75,15.05,5.42072281
Rapeseed & Mustard,2016,Winter,Mizoram,326.0,327.0,2626.8,49959.5,114.1,0.91
Rice,2016,Autumn,Mizoram,19602.0,23665.0,2626.8,3004006.5,6860.7,1.21125
Rice,2016,Monsoon,Mizoram,16862.0,36979.0,2626.8,2584101.5,5901.7,2.2325
Rice,2016,Winter,Mizoram,394.0,872.0,2626.8,60380.5,137.9,2.21
Sesamum,2016,Monsoon,Mizoram,850.0,572.0,2626.8,130262.5,297.5,0.7225
Soyabean,2016,Monsoon,Mizoram,1019.0,1604.0,2626.8,156161.75,356.65,1.4825
Sugarcane,2016,Whole Year,Mizoram,1588.0,50532.0,2626.8,243361.0,555.8,5.42072281
Tapioca,2016,Monsoon,Mizoram,164.0,1884.0,2626.8,25133.0,57.4,5.42072281
Tobacco,2016,Whole Year,Mizoram,222.0,203.0,2626.8,34021.5,77.7,0.69
Arhar/Tur,2016,Monsoon,Nagaland,3200.0,2890.0,1959.8,490400.0,1120.0,0.901818182
Bajra,2016,Monsoon,Nagaland,690.0,700.0,1959.8,105742.5,241.5,0.995454545
Barley,2016,Winter,Nagaland,540.0,560.0,1959.8,82755.0,189.0,1.028181818
Castor Seed,2016,Monsoon,Nagaland,340.0,230.0,1959.8,52105.0,119.0,0.624444444
Cotton (Lint),2016,Monsoon,Nagaland,130.0,80.0,1959.8,19922.5,45.5,0.615
Cowpea (Lobia),2016,Monsoon,Nagaland,530.0,770.0,1959.8,81222.5,185.5,1.453333333
Ginger,2016,Monsoon,Nagaland,3860.0,35220.0,1959.8,591545.0,1351.0,5.42072281
Gram,2016,Winter,Nagaland,750.0,620.0,1959.8,114937.5,262.5,0.818181818
Groundnut,2016,Monsoon,Nagaland,930.0,960.0,1959.8,142522.5,325.5,1.02
Horse-Gram,2016,Monsoon,Nagaland,500.0,530.0,1959.8,76625.0,175.0,1.040909091
Jowar,2016,Monsoon,Nagaland,260.0,250.0,1959.8,39845.0,91.0,0.96
Jute,2016,Monsoon,Nagaland,3070.0,5850.0,1959.8,470477.5,1074.5,1.905
Linseed,2016,Winter,Nagaland,5810.0,4710.0,1959.8,890382.5,2033.5,0.807272727
Maize,2016,Monsoon,Nagaland,63660.0,126040.0,1959.8,9755895.0,22281.0,1.98
Maize,2016,Winter,Nagaland,5300.0,10500.0,1959.8,812225.0,1855.0,1.978333333
Masoor,2016,Winter,Nagaland,2080.0,1700.0,1959.8,318760.0,728.0,0.817777778
Mesta,2016,Monsoon,Nagaland,1880.0,2090.0,1959.8,288110.0,658.0,1.098181818
Moong (Green Gram),2016,Monsoon,Nagaland,450.0,460.0,1959.8,68962.5,157.5,1.008888889
Niger Seed,2016,Monsoon,Nagaland,32650.0,36560.0,1959.8,5003612.5,11427.5,1.083636364
Niger Seed,2016,Winter,Nagaland,35430.0,33830.0,1959.8,5429647.5,12400.5,0.96
Peas & Beans (Pulses),2016,Monsoon,Nagaland,2350.0,3190.0,1959.8,360137.5,822.5,1.354
Peas & Beans (Pulses),2016,Winter,Nagaland,7200.0,7920.0,1959.8,1103400.0,2520.0,1.101818182
Potato,2016,Winter,Nagaland,7480.0,74840.0,1959.8,1146310.0,2618.0,5.42072281
Ragi,2016,Monsoon,Nagaland,330.0,320.0,1959.8,50572.5,115.5,1.001428571
Rapeseed & Mustard,2016,Winter,Nagaland,27400.0,27760.0,1959.8,4199050.0,9590.0,1.012727273
Rice,2016,Monsoon,Nagaland,201860.0,339962.5,1959.8,26583568.25,52935.74,2.391818182
Rice,2016,Winter,Nagaland,4800.0,13400.0,1959.8,735600.0,1680.0,2.79
Sesamum,2016,Monsoon,Nagaland,3620.0,2200.0,1959.8,554765.0,1267.0,0.606363636
Small Millets,2016,Monsoon,Nagaland,8800.0,9880.0,1959.8,1348600.0,3080.0,1.12
Soyabean,2016,Monsoon,Nagaland,24980.0,31410.0,1959.8,3828185.0,8743.0,1.245454545
Sugarcane,2016,Monsoon,Nagaland,4420.0,192390.0,1959.8,677365.0,1547.0,5.42072281
Sunflower,2016,Monsoon,Nagaland,350.0,300.0,1959.8,53637.5,122.5,0.843333333
Sunflower,2016,Winter,Nagaland,2220.0,1360.0,1959.8,340215.0,777.0,0.616
Sweet Potato,2016,Monsoon,Nagaland,1770.0,15070.0,1959.8,271252.5,619.5,5.42072281
Tapioca,2016,Monsoon,Nagaland,2380.0,48170.0,1959.8,364735.0,833.0,5.42072281
Urad,2016,Winter,Nagaland,820.0,670.0,1959.8,125665.0,287.0,0.806363636
Wheat,2016,Winter,Nagaland,3380.0,6220.0,1959.8,517985.0,1183.0,1.838888889
Arhar/Tur,2016,Monsoon,Punjab,5700.0,4900.0,635.9,873525.0,1995.0,0.902857143
Bajra,2016,Monsoon,Punjab,1200.0,700.0,635.9,183900.0,420.0,0.55
Barley,2016,Winter,Punjab,8300.0,31500.0,635.9,1271975.0,2905.0,3.753333333
Cotton (Lint),2016,Monsoon,Punjab,202534.5,339962.5,635.9,26583568.25,52935.74,4.2325
Gram,2016,Winter,Punjab,1600.0,2200.0,635.9,245200.0,560.0,1.404285714
Groundnut,2016,Monsoon,Punjab,1200.0,2300.0,635.9,183900.0,420.0,1.95
Guar Seed,2016,Monsoon,Punjab,33300.0,28700.0,635.9,5103225.0,11655.0,1.04125
Maize,2016,Monsoon,Punjab,116000.0,339962.5,635.9,17777000.0,40600.0,3.600769231
Masoor,2016,Winter,Punjab,700.0,400.0,635.9,107275.0,245.0,0.5425
Moong (Green Gram),2016,Monsoon,Punjab,4800.0,4000.0,635.9,735600.0,1680.0,0.8025
Peas & Beans (Pulses),2016,Winter,Punjab,3100.0,4200.0,635.9,475075.0,1085.0,1.375
Rapeseed & Mustard,2016,Winter,Punjab,31700.0,44800.0,635.9,4858025.0,11095.0,1.461818182
Rice,2016,Monsoon,Punjab,202534.5,339962.5,635.9,26583568.25,52935.74,4.066818182
Sesamum,2016,Monsoon,Punjab,3000.0,1100.0,635.9,459750.0,1050.0,0.308
Sugarcane,2016,Whole Year,Punjab,88000.0,339962.5,635.9,13486000.0,30800.0,5.42072281
Sunflower,2016,Winter,Punjab,5800.0,9600.0,635.9,888850.0,2030.0,1.595
Urad,2016,Monsoon,Punjab,2100.0,1100.0,635.9,321825.0,735.0,0.684
Wheat,2016,Winter,Punjab,202534.5,339962.5,635.9,26583568.25,52935.74,4.975
Arhar/Tur,2016,Monsoon,Telangana,202534.5,261118.0,942.6,26583568.25,52935.74,0.711
Arhar/Tur,2016,Winter,Telangana,1289.0,1118.0,942.6,197539.25,451.15,0.728235294
Bajra,2016,Monsoon,Telangana,3134.0,2723.0,942.6,480285.5,1096.9,0.89
Bajra,2016,Winter,Telangana,13563.0,11791.0,942.6,2078529.75,4747.05,0.87875
Banana,2016,Monsoon,Telangana,1579.0,72995.0,942.6,241981.75,552.65,5.42072281
Cashewnut,2016,Monsoon,Telangana,1841.0,773.0,942.6,282133.25,644.35,0.395
Castor Seed,2016,Monsoon,Telangana,44442.0,26207.0,942.6,6810736.5,15554.7,0.538333333
Castor Seed,2016,Winter,Telangana,466.0,272.0,942.6,71414.5,163.1,0.521666667
Coriander,2016,Monsoon,Telangana,46.0,20.0,942.6,7049.5,16.1,0.575
Coriander,2016,Winter,Telangana,1899.0,1212.0,942.6,291021.75,664.65,0.627
Cotton (Lint),2016,Monsoon,Telangana,202534.5,339962.5,942.6,26583568.25,52935.74,2.445666667
Cowpea (Lobia),2016,Monsoon,Telangana,1058.0,647.0,942.6,162138.5,370.3,0.55
Cowpea (Lobia),2016,Winter,Telangana,4900.0,5230.0,942.6,750925.0,1715.0,1.1
Dry Chillies,2016,Monsoon,Telangana,109671.0,339962.5,942.6,16807080.75,38384.85,3.338666667
Dry Chillies,2016,Winter,Telangana,14653.0,81224.0,942.6,2245572.25,5128.55,5.42072281
Garlic,2016,Winter,Telangana,191.0,451.0,942.6,29270.75,66.85,2.74
Ginger,2016,Monsoon,Telangana,1978.0,13817.0,942.6,303128.5,692.3,5.42072281
Ginger,2016,Winter,Telangana,39.0,272.0,942.6,5976.75,13.65,5.42072281
Gram,2016,Winter,Telangana,101431.0,131781.0,942.6,15544300.75,35500.85,1.324827586
Groundnut,2016,Monsoon,Telangana,26674.0,51597.0,942.6,4087790.5,9335.9,2.272380952
Groundnut,2016,Winter,Telangana,140417.0,290379.0,942.6,21518905.25,49145.95,1.996896552
Horse-Gram,2016,Monsoon,Telangana,353.0,135.0,942.6,54097.25,123.55,0.395714286
Horse-Gram,2016,Winter,Telangana,1310.0,500.0,942.6,200757.5,458.5,0.360625
Jowar,2016,Monsoon,Telangana,61943.0,54600.0,942.6,9492764.75,21680.05,0.840526316
Jowar,2016,Winter,Telangana,27810.0,33101.0,942.6,4261882.5,9733.5,1.1768
Maize,2016,Monsoon,Telangana,202534.5,339962.5,942.6,26583568.25,52935.74,3.304333333
Maize,2016,Winter,Telangana,165415.0,339962.5,942.6,25349848.75,52935.74,5.42072281
Moong (Green Gram),2016,Monsoon,Telangana,134700.0,82101.0,942.6,20642775.0,47145.0,0.648666667
Moong (Green Gram),2016,Winter,Telangana,11023.0,9955.0,942.6,1689274.75,3858.05,0.90962963
Onion,2016,Monsoon,Telangana,6153.0,92896.0,942.6,942947.25,2153.55,5.42072281
Onion,2016,Winter,Telangana,9423.0,309477.0,942.6,1444074.75,3298.05,5.42072281
Potato,2016,Monsoon,Telangana,37.0,405.0,942.6,5670.25,12.95,5.42072281
Potato,2016,Winter,Telangana,3192.0,32377.0,942.6,489174.0,1117.2,5.42072281
Ragi,2016,Monsoon,Telangana,838.0,971.0,942.6,128423.5,293.3,1.094285714
Ragi,2016,Winter,Telangana,296.0,341.0,942.6,45362.0,103.6,1.1075
Rice,2016,Monsoon,Telangana,202534.5,339962.5,942.6,26583568.25,52935.74,3.229666667
Rice,2016,Winter,Telangana,202534.5,339962.5,942.6,26583568.25,52935.74,3.585
Safflower,2016,Monsoon,Telangana,5.0,5.0,942.6,766.25,1.75,1.0
Safflower,2016,Winter,Telangana,4364.0,2892.0,942.6,668783.0,1527.4,0.731111111
Sesamum,2016,Monsoon,Telangana,3268.0,438.0,942.6,500821.0,1143.8,0.150555556
Sesamum,2016,Winter,Telangana,17626.0,14161.0,942.6,2701184.5,6169.1,0.807272727
Small Millets,2016,Monsoon,Telangana,851.0,799.0,942.6,130415.75,297.85,0.943333333
Small Millets,2016,Winter,Telangana,1.0,1.0,942.6,153.25,0.35,1.0
Soyabean,2016,Monsoon,Telangana,202534.5,322395.0,942.6,26583568.25,52935.74,1.270714286
Soyabean,2016,Winter,Telangana,33.0,32.0,942.6,5057.25,11.55,0.985
Sugarcane,2016,Monsoon,Telangana,29357.0,339962.5,942.6,4498960.25,10274.95,5.42072281
Sunflower,2016,Monsoon,Telangana,951.0,719.0,942.6,145740.75,332.85,0.862
Sunflower,2016,Winter,Telangana,4941.0,8865.0,942.6,757208.25,1729.35,1.781428571
Sweet Potato,2016,Winter,Telangana,199.0,1672.0,942.6,30496.75,69.65,5.42072281
Tobacco,2016,Monsoon,Telangana,2599.0,7080.0,942.6,398296.75,909.65,3.134
Tobacco,2016,Winter,Telangana,4005.0,11833.0,942.6,613766.25,1401.75,3.896923077
Turmeric,2016,Monsoon,Telangana,50566.0,305043.0,942.6,7749239.5,17698.1,5.42072281
Turmeric,2016,Winter,Telangana,9.0,54.0,942.6,1379.25,3.15,5.42072281
Urad,2016,Monsoon,Telangana,41279.0,33776.0,942.6,6326006.75,14447.65,0.826666667
Urad,2016,Winter,Telangana,10903.0,9010.0,942.6,1670884.75,3816.05,0.820416667
Wheat,2016,Winter,Telangana,5409.0,7413.0,942.6,828929.25,1893.15,1.223571429
Arhar/Tur,2016,Monsoon,Tripura,5350.0,3772.0,2475.3,819887.5,1872.5,0.70875
Cotton (Lint),2016,Monsoon,Tripura,870.0,1358.0,2475.3,133327.5,304.5,1.55125
Cowpea (Lobia),2016,Monsoon,Tripura,3886.0,2476.0,2475.3,595529.5,1360.1,0.6375
Gram,2016,Winter,Tripura,250.0,150.0,2475.3,38312.5,87.5,0.60375
Groundnut,2016,Monsoon,Tripura,833.0,1091.0,2475.3,127657.25,291.55,1.305
Groundnut,2016,Winter,Tripura,1000.0,1584.0,2475.3,153250.0,350.0,1.59125
Jowar,2016,Monsoon,Tripura,683.0,546.0,2475.3,104669.75,239.05,0.79625
Jute,2016,Monsoon,Tripura,590.0,5369.0,2475.3,90417.5,206.5,5.42072281
Linseed,2016,Winter,Tripura,150.0,105.0,2475.3,22987.5,52.5,0.694285714
Maize,2016,Monsoon,Tripura,12196.0,16608.0,2475.3,1869037.0,4268.6,1.38375
Maize,2016,Winter,Tripura,2500.0,3887.0,2475.3,383125.0,875.0,1.56
Masoor,2016,Winter,Tripura,3800.0,2535.0,2475.3,582350.0,1330.0,0.6675
Mesta,2016,Monsoon,Tripura,583.0,4961.0,2475.3,89344.75,204.05,5.42072281
Moong (Green Gram),2016,Monsoon,Tripura,2228.0,1234.0,2475.3,341441.0,779.8,0.55
Moong (Green Gram),2016,Winter,Tripura,1200.0,734.0,2475.3,183900.0,420.0,0.61375
Peas & Beans (Pulses),2016,Winter,Tripura,3200.0,2816.0,2475.3,490400.0,1120.0,0.86875
Rapeseed & Mustard,2016,Winter,Tripura,7500.0,6188.0,2475.3,1149375.0,2625.0,0.8175
Rice,2016,Autumn,Tripura,38136.0,101574.0,2475.3,5844342.0,13347.6,2.5475
Rice,2016,Monsoon,Tripura,16843.0,18190.0,2475.3,2581189.75,5895.05,1.05875
Rice,2016,Summer,Tripura,71877.0,231509.0,2475.3,11015150.25,25156.95,3.145
Rice,2016,Winter,Tripura,150250.0,339962.5,2475.3,23025812.5,52587.5,3.05375
Sesamum,2016,Monsoon,Tripura,5590.0,3276.0,2475.3,856667.5,1956.5,0.59125
Small Millets,2016,Monsoon,Tripura,352.0,282.0,2475.3,53944.0,123.2,0.80125
Soyabean,2016,Winter,Tripura,300.0,264.0,2475.3,45975.0,105.0,0.85875
Sugarcane,2016,Whole Year,Tripura,822.0,44100.0,2475.3,125971.5,287.7,5.42072281
Urad,2016,Monsoon,Tripura,2590.0,1496.0,2475.3,396917.5,906.5,0.565
Urad,2016,Winter,Tripura,1250.0,969.0,2475.3,191562.5,437.5,0.7625
Wheat,2016,Winter,Tripura,200.0,460.0,2475.3,30650.0,70.0,2.25625
Arhar/Tur,2016,Monsoon,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,1.052222222
Bajra,2016,Monsoon,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,1.466875
Banana,2016,Summer,Uttar Pradesh,3376.0,186413.0,965.3,517372.0,1181.6,5.42072281
Barley,2016,Winter,Uttar Pradesh,169985.0,339962.5,965.3,26050201.25,52935.74,2.778266667
Coriander,2016,Winter,Uttar Pradesh,7002.0,3652.0,965.3,1073056.5,2450.7,0.533283582
Cotton (Lint),2016,Monsoon,Uttar Pradesh,5635.0,2018.0,965.3,863563.75,1972.25,0.357272727
Dry Chillies,2016,Monsoon,Uttar Pradesh,13194.0,12170.0,965.3,2021980.5,4617.9,0.933287671
Garlic,2016,Winter,Uttar Pradesh,35151.0,223546.0,965.3,5386890.75,12302.85,5.42072281
Ginger,2016,Monsoon,Uttar Pradesh,916.0,3756.0,965.3,140377.0,320.6,4.085714286
Gram,2016,Winter,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,1.237164179
Groundnut,2016,Monsoon,Uttar Pradesh,94013.0,85006.0,965.3,14407492.25,32904.55,0.933898305
Guar Seed,2016,Monsoon,Uttar Pradesh,1831.0,1312.0,965.3,280600.75,640.85,0.732537313
Jowar,2016,Monsoon,Uttar Pradesh,182923.0,183020.0,965.3,26583568.25,52935.74,1.03877193
Linseed,2016,Winter,Uttar Pradesh,32381.0,17415.0,965.3,4962388.25,11333.35,0.505862069
Maize,2016,Monsoon,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,1.737808219
Maize,2016,Winter,Uttar Pradesh,12320.0,34521.0,965.3,1888040.0,4312.0,2.64037037
Maize,2016,Summer,Uttar Pradesh,66929.0,125558.0,965.3,10256869.25,23425.15,1.884827586
Masoor,2016,Winter,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,0.943066667
Moong (Green Gram),2016,Monsoon,Uttar Pradesh,44299.0,18358.0,965.3,6788821.75,15504.65,0.468474576
Moong (Green Gram),2016,Summer,Uttar Pradesh,47594.0,33556.0,965.3,7293780.5,16657.9,0.66015625
Onion,2016,Winter,Uttar Pradesh,10526.0,146606.0,965.3,1613109.5,3684.1,5.42072281
Onion,2016,Summer,Uttar Pradesh,12815.0,173372.0,965.3,1963898.75,4485.25,5.42072281
Peas & Beans (Pulses),2016,Winter,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,1.337671233
Potato,2016,Winter,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,5.42072281
Rapeseed & Mustard,2016,Winter,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,1.165866667
Rice,2016,Monsoon,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,2.3668
Rice,2016,Summer,Uttar Pradesh,26051.0,74184.0,965.3,3992315.75,9117.85,2.484117647
Sannhamp,2016,Monsoon,Uttar Pradesh,2354.0,551.0,965.3,360750.5,823.9,0.238125
Sesamum,2016,Monsoon,Uttar Pradesh,202534.5,58123.0,965.3,26583568.25,52935.74,0.214090909
Small Millets,2016,Monsoon,Uttar Pradesh,9167.0,5583.0,965.3,1404842.75,3208.45,0.516071429
Small Millets,2016,Summer,Uttar Pradesh,81.0,75.0,965.3,12413.25,28.35,0.96
Soyabean,2016,Monsoon,Uttar Pradesh,10520.0,7081.0,965.3,1612190.0,3682.0,0.692307692
Sugarcane,2016,Monsoon,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,5.42072281
Sunflower,2016,Summer,Uttar Pradesh,3325.0,3913.0,965.3,509556.25,1163.75,1.163076923
Sweet Potato,2016,Monsoon,Uttar Pradesh,15682.0,175102.0,965.3,2403266.5,5488.7,5.42072281
Tobacco,2016,Winter,Uttar Pradesh,26250.0,117229.0,965.3,4022812.5,9187.5,4.363333333
Tobacco,2016,Summer,Uttar Pradesh,1102.0,2167.0,965.3,168881.5,385.7,1.97625
Turmeric,2016,Winter,Uttar Pradesh,1146.0,1512.0,965.3,175624.5,401.1,1.2534375
Urad,2016,Monsoon,Uttar Pradesh,202534.5,321228.0,965.3,26583568.25,52935.74,0.587123288
Urad,2016,Summer,Uttar Pradesh,49138.0,32055.0,965.3,7530398.5,17198.3,0.6740625
Wheat,2016,Winter,Uttar Pradesh,202534.5,339962.5,965.3,26583568.25,52935.74,3.558666667
Arhar/Tur,2016,Monsoon,Uttarakhand,2488.0,2253.0,1580.9,381286.0,870.8,0.722
Barley,2016,Winter,Uttarakhand,19834.0,24622.0,1580.9,3039560.5,6941.9,1.350769231
Garlic,2016,Whole Year,Uttarakhand,3818.0,23465.0,1580.9,585108.5,1336.3,5.307142857
Gram,2016,Winter,Uttarakhand,743.0,598.0,1580.9,113864.75,260.05,0.687
Groundnut,2016,Monsoon,Uttarakhand,935.0,1214.0,1580.9,143288.75,327.25,1.296
Horse-Gram,2016,Monsoon,Uttarakhand,11762.0,9536.0,1580.9,1802526.5,4116.7,0.831818182
Linseed,2016,Winter,Uttarakhand,25.0,10.0,1580.9,3831.25,8.75,0.253333333
Maize,2016,Monsoon,Uttarakhand,21692.0,36649.0,1580.9,3324299.0,7592.2,1.57
Maize,2016,Summer,Uttarakhand,90.0,133.0,1580.9,13792.5,31.5,1.705
Masoor,2016,Winter,Uttarakhand,10291.0,7667.0,1580.9,1577095.75,3601.85,0.740769231
Moong (Green Gram),2016,Monsoon,Uttarakhand,37.0,18.0,1580.9,5670.25,12.95,0.333333333
Moong (Green Gram),2016,Summer,Uttarakhand,3.0,3.0,1580.9,459.75,1.05,1.0
Moth,2016,Monsoon,Uttarakhand,8.0,3.0,1580.9,1226.0,2.8,0.215
Onion,2016,Whole Year,Uttarakhand,3557.0,29892.0,1580.9,545110.25,1244.95,5.42072281
Peas & Beans (Pulses),2016,Winter,Uttarakhand,4232.0,4149.0,1580.9,648554.0,1481.2,0.680833333
Potato,2016,Monsoon,Uttarakhand,6583.0,55540.0,1580.9,1008844.75,2304.05,5.42072281
